SKU,vCPUs,Memory_GB,Memory_Ratio,Version,MeterType,OSType,CPUType,Notes,Features,Meter,Product Name,centralus,eastus,eastus2
Standard_HX176-144rs,144.0,1408.0,1:9,,On Demand,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-144rs,Virtual Machines HXrs Windows,18.723,16.736,16.736
Standard_HX176-144rs,144.0,1408.0,1:9,,Low Priority,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-144rs Low Priority,Virtual Machines HXrs Series,,1.728,1.728
Standard_HX176-144rs,144.0,1408.0,1:9,,Low Priority,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-144rs Low Priority,Virtual Machines HXrs Windows,,6.694,6.694
Standard_HX176-144rs,144.0,1408.0,1:9,,Spot,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-144rs Spot,Virtual Machines HXrs Series,1.96387,1.931904,1.931904
Standard_HX176-144rs,144.0,1408.0,1:9,,Spot,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-144rs Spot,Virtual Machines HXrs Windows,3.46001,3.74217,3.74217
Standard_HX176-24rs,24.0,1408.0,1:58,,On Demand,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-24rs,Virtual Machines HXrs Series,10.627,8.64,8.64
Standard_HX176-24rs,24.0,1408.0,1:58,,On Demand,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-24rs,Virtual Machines HXrs Series v8,930960.0,756840.0,756840.0
Standard_HX176-24rs,24.0,1408.0,1:58,,On Demand,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-24rs,Virtual Machines HXrs Windows,18.723,16.736,16.736
Standard_HX176-24rs,24.0,1408.0,1:58,,Low Priority,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-24rs Low Priority,Virtual Machines HXrs Series,,1.728,1.728
Standard_HX176-24rs,24.0,1408.0,1:58,,Low Priority,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-24rs Low Priority,Virtual Machines HXrs Windows,,6.694,6.694
Standard_HX176-24rs,24.0,1408.0,1:58,,Spot,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-24rs Spot,Virtual Machines HXrs Series,1.96387,1.931904,1.931904
Standard_HX176-24rs,24.0,1408.0,1:58,,Spot,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-24rs Spot,Virtual Machines HXrs Windows,3.46001,3.74217,3.74217
Standard_HX176-48rs,48.0,1408.0,1:29,,On Demand,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-48rs,Virtual Machines HXrs Series,10.627,8.64,8.64
Standard_HX176-48rs,48.0,1408.0,1:29,,On Demand,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-48rs,Virtual Machines HXrs Series v8,378480.0,756840.0,756840.0
Standard_HX176-48rs,48.0,1408.0,1:29,,On Demand,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-48rs,Virtual Machines HXrs Windows,18.723,16.736,16.736
Standard_HX176-48rs,48.0,1408.0,1:29,,Low Priority,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-48rs Low Priority,Virtual Machines HXrs Series,,1.728,1.728
Standard_HX176-48rs,48.0,1408.0,1:29,,Low Priority,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-48rs Low Priority,Virtual Machines HXrs Windows,,6.694,6.694
Standard_HX176-48rs,48.0,1408.0,1:29,,Spot,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-48rs Spot,Virtual Machines HXrs Series,1.96387,1.931904,1.931904
Standard_HX176-48rs,48.0,1408.0,1:29,,Spot,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-48rs Spot,Virtual Machines HXrs Windows,3.46001,3.74217,3.74217
Standard_HX176-96rs,96.0,1408.0,1:14,,On Demand,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-96rs,Virtual Machines HXrs Series,10.627,8.64,8.64
Standard_HX176-96rs,96.0,1408.0,1:14,,On Demand,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-96rs,Virtual Machines HXrs Series v8,378480.0,756840.0,756840.0
Standard_HX176-96rs,96.0,1408.0,1:14,,On Demand,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-96rs,Virtual Machines HXrs Windows,18.723,16.736,16.736
Standard_HX176-96rs,96.0,1408.0,1:14,,Low Priority,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-96rs Low Priority,Virtual Machines HXrs Series,,1.728,1.728
Standard_HX176-96rs,96.0,1408.0,1:14,,Low Priority,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-96rs Low Priority,Virtual Machines HXrs Windows,,6.694,6.694
Standard_HX176-96rs,96.0,1408.0,1:14,,Spot,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-96rs Spot,Virtual Machines HXrs Series,1.96387,1.931904,1.931904
Standard_HX176-96rs,96.0,1408.0,1:14,,Spot,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176-96rs Spot,Virtual Machines HXrs Windows,3.46001,3.74217,3.74217
Standard_HX176rs,176.0,1408.0,1:8,,On Demand,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176rs,Virtual Machines HXrs Series,10.627,8.64,8.64
Standard_HX176rs,176.0,1408.0,1:8,,On Demand,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176rs,Virtual Machines HXrs Series v8,378480.0,756840.0,756840.0
Standard_HX176rs,176.0,1408.0,1:8,,On Demand,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176rs,Virtual Machines HXrs Windows,18.723,16.736,16.736
Standard_HX176rs,176.0,1408.0,1:8,,Low Priority,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176rs Low Priority,Virtual Machines HXrs Series,,1.728,1.728
Standard_HX176rs,176.0,1408.0,1:8,,Low Priority,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176rs Low Priority,Virtual Machines HXrs Windows,,6.694,6.694
Standard_HX176rs,176.0,1408.0,1:8,,Spot,Unspecified,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176rs Spot,Virtual Machines HXrs Series,1.96387,1.931904,1.931904
Standard_HX176rs,176.0,1408.0,1:8,,Spot,Windows,AMD EPYC 9V33X (Genoa-X) [x86-64],,,HX176rs Spot,Virtual Machines HXrs Windows,3.46001,3.74217,3.74217
Standard_L12aos_v4,12.0,96.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L12aos v4,Virtual Machines Laosv4 Series,1.532,1.356,1.356
Standard_L12aos_v4,12.0,96.0,1:8,v4,On Demand,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L12aos v4,Virtual Machines Laosv4 Series Windows,2.084,1.908,1.908
Standard_L12aos_v4,12.0,96.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L12aos v4,Virtual Machines Laosv4 Series v8,134160.0,118800.0,59400.0
Standard_L12aos_v4,12.0,96.0,1:8,v4,Spot,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L12aos v4 Spot,Virtual Machines Laosv4 Series,0.276832,0.27798,0.2712
Standard_L12aos_v4,12.0,96.0,1:8,v4,Spot,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L12aos v4 Spot,Virtual Machines Laosv4 Series Windows,0.384915,0.39114,0.3816
Standard_L16aos_v4,16.0,128.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L16aos v4,Virtual Machines Laosv4 Series,2.043,1.808,1.808
Standard_L16aos_v4,16.0,128.0,1:8,v4,On Demand,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L16aos v4,Virtual Machines Laosv4 Series Windows,2.779,2.544,2.544
Standard_L16aos_v4,16.0,128.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L16aos v4,Virtual Machines Laosv4 Series v8,178920.0,158400.0,79200.0
Standard_L16aos_v4,16.0,128.0,1:8,v4,Spot,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L16aos v4 Spot,Virtual Machines Laosv4 Series,0.36917,0.37064,0.3616
Standard_L16aos_v4,16.0,128.0,1:8,v4,Spot,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L16aos v4 Spot,Virtual Machines Laosv4 Series Windows,0.513281,0.52152,0.5088
Standard_L16as_v3,16.0,128.0,1:8,v3,On Demand,Linux,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L16as v3,Lasv3 Series Linux,1.41,1.248,1.248
Standard_L16as_v3,16.0,128.0,1:8,v3,On Demand,Linux,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L16as v3,Lasv3 Series Linux v8,123480.0,109320.0,109320.0
Standard_L16as_v3,16.0,128.0,1:8,v3,On Demand,Windows,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L16as v3,Lasv3 Series Windows,2.146,1.984,1.984
Standard_L16as_v3,16.0,128.0,1:8,v3,Low Priority,Linux,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L16as v3 Low Priority,Lasv3 Series Linux,0.282,0.25,0.25
Standard_L16as_v3,16.0,128.0,1:8,v3,Low Priority,Windows,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L16as v3 Low Priority,Lasv3 Series Windows,0.858,0.794,0.794
Standard_L16as_v3,16.0,128.0,1:8,v3,Spot,Linux,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L16as v3 Spot,Lasv3 Series Linux,0.261837,0.2652,0.383885
Standard_L16as_v3,16.0,128.0,1:8,v3,Spot,Windows,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L16as v3 Spot,Lasv3 Series Windows,0.41289,0.42279,0.610278
Standard_L16as_v4,16.0,128.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L16as v4,Virtual Machines Lasv4 Series,1.552,1.376,1.376
Standard_L16as_v4,16.0,128.0,1:8,v4,On Demand,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L16as v4,Virtual Machines Lasv4 Series Windows,2.288,2.112,2.112
Standard_L16as_v4,16.0,128.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L16as v4,Virtual Machines Lasv4 Series v8,135960.0,120480.0,120480.0
Standard_L16as_v4,16.0,128.0,1:8,v4,Spot,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L16as v4 Spot,Virtual Machines Lasv4 Series,0.280291,0.28208,0.2752
Standard_L16as_v4,16.0,128.0,1:8,v4,Spot,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L16as v4 Spot,Virtual Machines Lasv4 Series Windows,0.422365,0.43296,0.4224
Standard_L16s_v3,16.0,128.0,1:8,v3,On Demand,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L16s v3,Virtual Machines Lsv3 Series,1.573,1.392,1.396
Standard_L16s_v3,16.0,128.0,1:8,v3,On Demand,Windows,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L16s v3,Virtual Machines Lsv3 Series Windows,2.309,2.128,2.132
Standard_L16s_v3,16.0,128.0,1:8,v3,On Demand,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L16s v3,Virtual Machines Lsv3 Series v8,137760.0,121920.0,122280.0
Standard_L16s_v3,16.0,128.0,1:8,v3,Low Priority,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L16s v3 Low Priority,Virtual Machines Lsv3 Series,0.315,0.278,0.279
Standard_L16s_v3,16.0,128.0,1:8,v3,Low Priority,Windows,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L16s v3 Low Priority,Virtual Machines Lsv3 Series Windows,0.924,0.851,0.853
Standard_L16s_v3,16.0,128.0,1:8,v3,Spot,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L16s v3 Spot,Virtual Machines Lsv3 Series,0.303904,0.355656,0.649978
Standard_L16s_v3,16.0,128.0,1:8,v3,Spot,Windows,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L16s v3 Spot,Virtual Machines Lsv3 Series Windows,0.487199,0.602011,0.992659
Standard_L16s_v4,16.0,128.0,1:8,v4,On Demand,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L16s v4,Virtual Machines Lsv4 Series,1.572,1.392,1.396
Standard_L16s_v4,16.0,128.0,1:8,v4,On Demand,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L16s v4,Virtual Machines Lsv4 Series Windows,2.308,2.128,2.132
Standard_L16s_v4,16.0,128.0,1:8,v4,On Demand,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L16s v4,Virtual Machines Lsv4 Series v8,137760.0,121920.0,122280.0
Standard_L16s_v4,16.0,128.0,1:8,v4,Spot,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L16s v4 Spot,Virtual Machines Lsv4 Series,0.288619,0.29065,0.257981
Standard_L16s_v4,16.0,128.0,1:8,v4,Spot,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L16s v4 Spot,Virtual Machines Lsv4 Series Windows,0.430673,0.444326,0.393994
Standard_L24aos_v4,24.0,192.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L24aos v4,Virtual Machines Laosv4 Series,3.065,2.712,2.712
Standard_L24aos_v4,24.0,192.0,1:8,v4,On Demand,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L24aos v4,Virtual Machines Laosv4 Series Windows,4.169,3.816,3.816
Standard_L24aos_v4,24.0,192.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L24aos v4,Virtual Machines Laosv4 Series v8,268440.0,237600.0,237600.0
Standard_L24aos_v4,24.0,192.0,1:8,v4,Spot,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L24aos v4 Spot,Virtual Machines Laosv4 Series,0.553846,0.55596,0.5424
Standard_L24aos_v4,24.0,192.0,1:8,v4,Spot,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L24aos v4 Spot,Virtual Machines Laosv4 Series Windows,0.770014,0.78228,0.7632
Standard_L2aos_v4,2.0,16.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L2aos v4,Virtual Machines Laosv4 Series,0.255,0.226,0.226
Standard_L2aos_v4,2.0,16.0,1:8,v4,On Demand,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L2aos v4,Virtual Machines Laosv4 Series Windows,0.347,0.318,0.318
Standard_L2aos_v4,2.0,16.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L2aos v4,Virtual Machines Laosv4 Series v8,22320.0,19800.0,9840.0
Standard_L2aos_v4,2.0,16.0,1:8,v4,Spot,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L2aos v4 Spot,Virtual Machines Laosv4 Series,0.046078,0.04633,0.0452
Standard_L2aos_v4,2.0,16.0,1:8,v4,Spot,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L2aos v4 Spot,Virtual Machines Laosv4 Series Windows,0.064091,0.06519,0.0636
Standard_L2as_v4,2.0,16.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L2as v4,Virtual Machines Lasv4 Series,0.194,0.172,0.172
Standard_L2as_v4,2.0,16.0,1:8,v4,On Demand,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L2as v4,Virtual Machines Lasv4 Series Windows,0.286,0.264,0.264
Standard_L2as_v4,2.0,16.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L2as v4,Virtual Machines Lasv4 Series v8,17040.0,15120.0,15120.0
Standard_L2as_v4,2.0,16.0,1:8,v4,Spot,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L2as v4 Spot,Virtual Machines Lasv4 Series,0.035036,0.03526,0.0344
Standard_L2as_v4,2.0,16.0,1:8,v4,Spot,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L2as v4 Spot,Virtual Machines Lasv4 Series Windows,0.052796,0.05412,0.0528
Standard_L2s_v4,2.0,16.0,1:8,v4,On Demand,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L2s v4,Virtual Machines Lsv4 Series,0.197,0.174,0.175
Standard_L2s_v4,2.0,16.0,1:8,v4,On Demand,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L2s v4,Virtual Machines Lsv4 Series Windows,0.289,0.266,0.267
Standard_L2s_v4,2.0,16.0,1:8,v4,On Demand,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L2s v4,Virtual Machines Lsv4 Series v8,17280.0,15240.0,15360.0
Standard_L2s_v4,2.0,16.0,1:8,v4,Spot,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L2s v4 Spot,Virtual Machines Lsv4 Series,0.036169,0.036331,0.03234
Standard_L2s_v4,2.0,16.0,1:8,v4,Spot,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L2s v4 Spot,Virtual Machines Lsv4 Series Windows,0.053927,0.055541,0.049342
Standard_L32aos_v4,32.0,256.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L32aos v4,Virtual Machines Laosv4 Series,4.086,3.616,3.616
Standard_L32aos_v4,32.0,256.0,1:8,v4,On Demand,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L32aos v4,Virtual Machines Laosv4 Series Windows,5.558,5.088,5.088
Standard_L32aos_v4,32.0,256.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L32aos v4,Virtual Machines Laosv4 Series v8,357960.0,316800.0,316800.0
Standard_L32aos_v4,32.0,256.0,1:8,v4,Spot,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L32aos v4 Spot,Virtual Machines Laosv4 Series,0.73834,0.74128,0.7232
Standard_L32aos_v4,32.0,256.0,1:8,v4,Spot,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L32aos v4 Spot,Virtual Machines Laosv4 Series Windows,1.026563,1.04304,1.0176
Standard_L32as_v3,32.0,256.0,1:8,v3,On Demand,Linux,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L32as v3,Lasv3 Series Linux,2.82,2.496,2.496
Standard_L32as_v3,32.0,256.0,1:8,v3,On Demand,Linux,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L32as v3,Lasv3 Series Linux v8,247080.0,218640.0,218640.0
Standard_L32as_v3,32.0,256.0,1:8,v3,On Demand,Windows,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L32as v3,Lasv3 Series Windows,4.292,3.968,3.968
Standard_L32as_v3,32.0,256.0,1:8,v3,Low Priority,Linux,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L32as v3 Low Priority,Lasv3 Series Linux,0.564,0.499,0.499
Standard_L32as_v3,32.0,256.0,1:8,v3,Low Priority,Windows,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L32as v3 Low Priority,Lasv3 Series Windows,1.717,1.587,1.587
Standard_L32as_v3,32.0,256.0,1:8,v3,Spot,Linux,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L32as v3 Spot,Lasv3 Series Linux,0.523674,0.5304,0.76777
Standard_L32as_v3,32.0,256.0,1:8,v3,Spot,Windows,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L32as v3 Spot,Lasv3 Series Windows,0.825781,0.845581,1.220557
Standard_L32as_v4,32.0,256.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L32as v4,Virtual Machines Lasv4 Series,3.104,2.752,2.752
Standard_L32as_v4,32.0,256.0,1:8,v4,On Demand,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L32as v4,Virtual Machines Lasv4 Series Windows,4.576,4.224,4.224
Standard_L32as_v4,32.0,256.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L32as v4,Virtual Machines Lasv4 Series v8,271920.0,241080.0,241080.0
Standard_L32as_v4,32.0,256.0,1:8,v4,Spot,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L32as v4 Spot,Virtual Machines Lasv4 Series,0.560582,0.56416,0.5504
Standard_L32as_v4,32.0,256.0,1:8,v4,Spot,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L32as v4 Spot,Virtual Machines Lasv4 Series Windows,0.84473,0.86592,0.8448
Standard_L32s_v3,32.0,256.0,1:8,v3,On Demand,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L32s v3,Virtual Machines Lsv3 Series,3.146,2.784,2.792
Standard_L32s_v3,32.0,256.0,1:8,v3,On Demand,Windows,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L32s v3,Virtual Machines Lsv3 Series Windows,4.618,4.256,4.264
Standard_L32s_v3,32.0,256.0,1:8,v3,On Demand,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L32s v3,Virtual Machines Lsv3 Series v8,,243840.0,244560.0
Standard_L32s_v3,32.0,256.0,1:8,v3,Low Priority,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L32s v3 Low Priority,Virtual Machines Lsv3 Series,0.629,0.557,0.558
Standard_L32s_v3,32.0,256.0,1:8,v3,Low Priority,Windows,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L32s v3 Low Priority,Virtual Machines Lsv3 Series Windows,1.847,1.702,1.706
Standard_L32s_v3,32.0,256.0,1:8,v3,Spot,Unspecified,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L32s v3 Spot,Virtual Machines Lsv3 Series,0.607807,0.711312,1.299955
Standard_L32s_v3,32.0,256.0,1:8,v3,Spot,Windows,Intel Xeon Platinum 8370C (Ice Lake) [x86-64],,Premium storage capable,L32s v3 Spot,Virtual Machines Lsv3 Series Windows,0.974398,1.204022,1.985318
Standard_L32s_v4,32.0,256.0,1:8,v4,On Demand,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L32s v4,Virtual Machines Lsv4 Series,3.144,2.784,2.792
Standard_L32s_v4,32.0,256.0,1:8,v4,On Demand,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L32s v4,Virtual Machines Lsv4 Series Windows,4.616,4.256,4.264
Standard_L32s_v4,32.0,256.0,1:8,v4,On Demand,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L32s v4,Virtual Machines Lsv4 Series v8,275400.0,243840.0,244560.0
Standard_L32s_v4,32.0,256.0,1:8,v4,Spot,Unspecified,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L32s v4 Spot,Virtual Machines Lsv4 Series,0.577238,0.581299,0.515962
Standard_L32s_v4,32.0,256.0,1:8,v4,Spot,Windows,Intel Xeon Platinum 8573C (Emerald Rapids) [x86-64],,Premium storage capable,L32s v4 Spot,Virtual Machines Lsv4 Series Windows,0.861346,0.888653,0.787987
Standard_L48as_v3,48.0,384.0,1:8,v3,On Demand,Linux,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L48as v3,Lasv3 Series Linux,4.231,3.744,3.744
Standard_L48as_v3,48.0,384.0,1:8,v3,On Demand,Linux,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L48as v3,Lasv3 Series Linux v8,370680.0,327960.0,
Standard_L48as_v3,48.0,384.0,1:8,v3,On Demand,Windows,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L48as v3,Lasv3 Series Windows,6.439,5.952,5.952
Standard_L48as_v3,48.0,384.0,1:8,v3,Low Priority,Linux,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L48as v3 Low Priority,Lasv3 Series Linux,0.846,0.749,0.749
Standard_L48as_v3,48.0,384.0,1:8,v3,Low Priority,Windows,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L48as v3 Low Priority,Lasv3 Series Windows,2.575,2.381,2.381
Standard_L48as_v3,48.0,384.0,1:8,v3,Spot,Linux,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L48as v3 Spot,Lasv3 Series Linux,0.785697,0.7956,1.151654
Standard_L48as_v3,48.0,384.0,1:8,v3,Spot,Windows,AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,L48as v3 Spot,Lasv3 Series Windows,1.238864,1.268371,1.830835
Standard_L48as_v4,48.0,384.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L48as v4,Virtual Machines Lasv4 Series,4.656,4.128,4.128
Standard_L48as_v4,48.0,384.0,1:8,v4,On Demand,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L48as v4,Virtual Machines Lasv4 Series Windows,6.864,6.336,6.336
Standard_L48as_v4,48.0,384.0,1:8,v4,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L48as v4,Virtual Machines Lasv4 Series v8,407880.0,361560.0,361560.0
Standard_L48as_v4,48.0,384.0,1:8,v4,Spot,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,L48as v4 Spot,Virtual Machines Lasv4 Series,0.840874,0.84624,0.8256
